,count,key,month,satellite,vis_median,year
116,8516,andhra-pradesh-rangareddy,6,F10,1.1875,1993
117,10694,andhra-pradesh-vizianagaram,6,F10,0.1875,1993
118,20819,andhra-pradesh-visakhapatnam,6,F10,0.0000,1993
119,6444,andhra-pradesh-west-godavari,6,F10,0.7143,1993
120,11622,andhra-pradesh-prakasam,6,F10,1.0000,1993
121,14930,andhra-pradesh-srikakulam,6,F10,0.4167,1993
122,8465,andhra-pradesh-nizamabad,6,F10,1.7143,1993
123,11288,andhra-pradesh-kurnool,6,F10,0.1875,1993
124,16536,andhra-pradesh-sri-potti-sriramulu-nellore,6,F10,1.4167,1993
125,9672,andhra-pradesh-nalgonda,6,F10,1.1875,1993
126,7716,andhra-pradesh-krishna,6,F10,1.0000,1993
127,18397,andhra-pradesh-chittoor,6,F10,2.0000,1993
128,6460,andhra-pradesh-guntur,6,F10,1.0000,1993
129,7338,andhra-pradesh-khammam,6,F10,0.1875,1993
130,15350,andhra-pradesh-mahbubnagar,6,F10,1.0000,1993
131,5869,andhra-pradesh-warangal,6,F10,1.0000,1993
132,2964,andhra-pradesh-nalgonda,7,F10,0.7500,1993
133,2599,andhra-pradesh-rangareddy,7,F10,2.7500,1993
134,1977,andhra-pradesh-mahbubnagar,7,F10,0.7500,1993
135,3729,andhra-pradesh-chittoor,7,F10,2.0000,1993
136,3296,andhra-pradesh-krishna,7,F10,1.5000,1993
137,6487,andhra-pradesh-visakhapatnam,7,F10,-0.2857,1993
138,1003,andhra-pradesh-y.s.r,7,F10,0.7500,1993
139,2023,andhra-pradesh-warangal,7,F10,0.7500,1993
140,3086,andhra-pradesh-west-godavari,7,F10,0.7500,1993
141,3340,andhra-pradesh-prakasam,7,F10,0.7500,1993
142,2095,andhra-pradesh-adilabad,7,F10,0.5000,1993
143,1546,andhra-pradesh-karimnagar,7,F10,1.7500,1993
144,5310,andhra-pradesh-srikakulam,7,F10,-1.2500,1993
145,2086,andhra-pradesh-guntur,7,F10,2.0000,1993
146,2276,andhra-pradesh-khammam,7,F10,0.0000,1993
147,1972,andhra-pradesh-nizamabad,7,F10,0.5000,1993
148,4295,andhra-pradesh-east-godavari,7,F10,0.0000,1993
149,3192,andhra-pradesh-vizianagaram,7,F10,-1.2500,1993
150,4363,andhra-pradesh-sri-potti-sriramulu-nellore,7,F10,1.7500,1993
151,1375,andhra-pradesh-kurnool,7,F10,0.7500,1993
152,1488,andhra-pradesh-anantapur,7,F10,0.7500,1993
153,3071,andhra-pradesh-medak,7,F10,1.0000,1993
154,715,andhra-pradesh-kurnool,8,F10,1.2034,1993
155,898,andhra-pradesh-rangareddy,8,F10,1.3051,1993
156,1196,andhra-pradesh-mahbubnagar,8,F10,0.3594,1993
157,1066,andhra-pradesh-guntur,8,F10,-0.1270,1993
158,972,andhra-pradesh-nalgonda,8,F10,0.6327,1993
159,7462,andhra-pradesh-srikakulam,8,F10,-1.1270,1993
160,6589,andhra-pradesh-chittoor,8,F10,0.3051,1993
161,5145,andhra-pradesh-sri-potti-sriramulu-nellore,8,F10,-0.6406,1993
162,4354,andhra-pradesh-adilabad,8,F10,-0.7966,1993
163,1633,andhra-pradesh-khammam,8,F10,-1.1270,1993
164,6396,andhra-pradesh-visakhapatnam,8,F10,-2.6406,1993
165,1901,andhra-pradesh-krishna,8,F10,-0.4444,1993
166,2162,andhra-pradesh-karimnagar,8,F10,-0.4444,1993
167,2734,andhra-pradesh-y.s.r,8,F10,-0.4444,1993
168,3712,andhra-pradesh-anantapur,8,F10,0.3051,1993
169,1352,andhra-pradesh-prakasam,8,F10,0.3594,1993
170,3531,andhra-pradesh-east-godavari,8,F10,-0.6406,1993
171,1678,andhra-pradesh-west-godavari,8,F10,-2.1270,1993
172,6062,andhra-pradesh-vizianagaram,8,F10,-0.6949,1993
173,3024,andhra-pradesh-medak,8,F10,1.6327,1993
174,2144,andhra-pradesh-warangal,8,F10,-0.4444,1993
175,1937,andhra-pradesh-nizamabad,8,F10,-0.4444,1993
176,6952,andhra-pradesh-west-godavari,9,F10,0.2051,1993
177,12323,andhra-pradesh-sri-potti-sriramulu-nellore,9,F10,0.2051,1993
178,9511,andhra-pradesh-vizianagaram,9,F10,0.4918,1993
179,16823,andhra-pradesh-visakhapatnam,9,F10,0.2051,1993
180,5234,andhra-pradesh-medak,9,F10,1.1200,1993
181,8717,andhra-pradesh-y.s.r,9,F10,0.2051,1993
182,7649,andhra-pradesh-adilabad,9,F10,0.1200,1993
183,3976,andhra-pradesh-nizamabad,9,F10,1.2051,1993
184,5455,andhra-pradesh-nalgonda,9,F10,0.2051,1993
185,9989,andhra-pradesh-prakasam,9,F10,-0.1940,1993
186,6956,andhra-pradesh-mahbubnagar,9,F10,0.3051,1993
187,7448,andhra-pradesh-kurnool,9,F10,0.1364,1993
188,3725,andhra-pradesh-warangal,9,F10,0.2051,1993
189,8120,andhra-pradesh-krishna,9,F10,0.8060,1993
190,5114,andhra-pradesh-guntur,9,F10,0.4918,1993
191,11488,andhra-pradesh-chittoor,9,F10,0.5405,1993
192,4785,andhra-pradesh-khammam,9,F10,-0.1940,1993
193,9201,andhra-pradesh-east-godavari,9,F10,0.2051,1993
194,4370,andhra-pradesh-karimnagar,9,F10,0.5238,1993
195,2903,andhra-pradesh-rangareddy,9,F10,1.8060,1993
196,11536,andhra-pradesh-srikakulam,9,F10,0.4918,1993
197,7818,andhra-pradesh-anantapur,9,F10,0.3051,1993
198,23404,andhra-pradesh-adilabad,10,F10,-1.8902,1993
199,15295,andhra-pradesh-khammam,10,F10,-1.5172,1993
200,15035,andhra-pradesh-karimnagar,10,F10,-1.4105,1993
201,14761,andhra-pradesh-medak,10,F10,-1.6406,1993
202,13606,andhra-pradesh-nalgonda,10,F10,-0.8902,1993
203,15850,andhra-pradesh-east-godavari,10,F10,-0.9756,1993
204,15012,andhra-pradesh-sri-potti-sriramulu-nellore,10,F10,-0.5172,1993
205,14294,andhra-pradesh-prakasam,10,F10,-0.6970,1993
206,17897,andhra-pradesh-mahbubnagar,10,F10,-0.9681,1993
207,11894,andhra-pradesh-nizamabad,10,F10,-1.4105,1993
208,10409,andhra-pradesh-anantapur,10,F10,-0.9756,1993
209,11271,andhra-pradesh-y.s.r,10,F10,-0.6406,1993
210,26520,andhra-pradesh-srikakulam,10,F10,-1.4750,1993
211,20395,andhra-pradesh-vizianagaram,10,F10,-0.8902,1993
212,11569,andhra-pradesh-west-godavari,10,F10,-0.9681,1993
213,9399,andhra-pradesh-rangareddy,10,F10,-1.5918,1993
214,14681,andhra-pradesh-krishna,10,F10,-0.6406,1993
215,12617,andhra-pradesh-warangal,10,F10,-1.6818,1993
216,10322,andhra-pradesh-guntur,10,F10,-0.6406,1993
217,38780,andhra-pradesh-visakhapatnam,10,F10,-1.5172,1993
218,13851,andhra-pradesh-chittoor,10,F10,-0.4750,1993
219,12000,andhra-pradesh-kurnool,10,F10,-0.9756,1993
220,20971,andhra-pradesh-prakasam,11,F10,-0.9157,1993
221,23710,andhra-pradesh-warangal,11,F10,-0.5684,1993
222,16697,andhra-pradesh-west-godavari,11,F10,-0.2903,1993
223,24682,andhra-pradesh-karimnagar,11,F10,0.0370,1993
224,19550,andhra-pradesh-rangareddy,11,F10,0.0370,1993
225,33631,andhra-pradesh-vizianagaram,11,F10,-0.1852,1993
226,39768,andhra-pradesh-srikakulam,11,F10,-0.1852,1993
227,17830,andhra-pradesh-krishna,11,F10,0.0000,1993
228,27811,andhra-pradesh-medak,11,F10,-0.0105,1993
229,26262,andhra-pradesh-khammam,11,F10,-0.8644,1993
230,21945,andhra-pradesh-nizamabad,11,F10,0.1383,1993
231,64386,andhra-pradesh-visakhapatnam,11,F10,-0.9157,1993
232,18323,andhra-pradesh-sri-potti-sriramulu-nellore,11,F10,-0.2903,1993
233,25941,andhra-pradesh-east-godavari,11,F10,-0.4713,1993
234,24236,andhra-pradesh-nalgonda,11,F10,0.0370,1993
235,18106,andhra-pradesh-y.s.r,11,F10,-0.5823,1993
236,16540,andhra-pradesh-anantapur,11,F10,-0.2577,1993
237,31321,andhra-pradesh-mahbubnagar,11,F10,-0.2903,1993
238,18241,andhra-pradesh-kurnool,11,F10,-0.5684,1993
239,21811,andhra-pradesh-chittoor,11,F10,0.1356,1993
240,40323,andhra-pradesh-adilabad,11,F10,-0.7079,1993
241,13497,andhra-pradesh-guntur,11,F10,-0.2903,1993
242,19711,andhra-pradesh-sri-potti-sriramulu-nellore,12,F10,0.4700,1993
243,22777,andhra-pradesh-khammam,12,F10,-0.5195,1993
244,17804,andhra-pradesh-rangareddy,12,F10,0.3980,1993
245,25946,andhra-pradesh-medak,12,F10,0.2151,1993
246,19873,andhra-pradesh-krishna,12,F10,0.8652,1993
247,17364,andhra-pradesh-y.s.r,12,F10,-0.5306,1993
248,22591,andhra-pradesh-nalgonda,12,F10,-0.0357,1993
249,22567,andhra-pradesh-karimnagar,12,F10,0.2151,1993
250,18909,andhra-pradesh-nizamabad,12,F10,0.3854,1993
251,21582,andhra-pradesh-prakasam,12,F10,-0.6146,1993
252,17562,andhra-pradesh-west-godavari,12,F10,0.3483,1993
253,56792,andhra-pradesh-visakhapatnam,12,F10,-0.5195,1993
254,30371,andhra-pradesh-mahbubnagar,12,F10,-0.5000,1993
255,31975,andhra-pradesh-srikakulam,12,F10,0.8652,1993
256,26387,andhra-pradesh-vizianagaram,12,F10,0.4607,1993
257,25655,andhra-pradesh-chittoor,12,F10,0.4167,1993
258,27589,andhra-pradesh-east-godavari,12,F10,0.2151,1993
259,17942,andhra-pradesh-kurnool,12,F10,-0.6932,1993
260,21478,andhra-pradesh-warangal,12,F10,-0.2500,1993
261,34494,andhra-pradesh-adilabad,12,F10,-0.6932,1993
262,18945,andhra-pradesh-anantapur,12,F10,-0.6932,1993
263,14727,andhra-pradesh-guntur,12,F10,0.2308,1993
264,27035,andhra-pradesh-sri-potti-sriramulu-nellore,1,F10,0.3117,1994
265,35922,andhra-pradesh-vizianagaram,1,F10,-0.1667,1994
266,77485,andhra-pradesh-visakhapatnam,1,F10,-0.5263,1994
267,20979,andhra-pradesh-west-godavari,1,F10,0.1857,1994
268,38028,andhra-pradesh-adilabad,1,F10,-0.3571,1994
269,22498,andhra-pradesh-y.s.r,1,F10,-0.2069,1994
270,25121,andhra-pradesh-karimnagar,1,F10,0.4737,1994
271,21924,andhra-pradesh-anantapur,1,F10,-0.4889,1994
272,24191,andhra-pradesh-krishna,1,F10,0.7711,1994
273,26132,andhra-pradesh-prakasam,1,F10,-0.1932,1994
274,32259,andhra-pradesh-chittoor,1,F10,0.5111,1994
275,21104,andhra-pradesh-kurnool,1,F10,-0.4889,1994
276,35841,andhra-pradesh-mahbubnagar,1,F10,-0.3571,1994
277,30049,andhra-pradesh-medak,1,F10,0.2418,1994
278,27397,andhra-pradesh-nalgonda,1,F10,-0.1546,1994
279,22112,andhra-pradesh-rangareddy,1,F10,0.3117,1994
280,30067,andhra-pradesh-khammam,1,F10,-0.4889,1994
281,21374,andhra-pradesh-nizamabad,1,F10,0.6429,1994
282,33340,andhra-pradesh-east-godavari,1,F10,-0.1667,1994
283,41715,andhra-pradesh-srikakulam,1,F10,0.0526,1994
284,24912,andhra-pradesh-warangal,1,F10,-0.1667,1994
285,17189,andhra-pradesh-guntur,1,F10,0.3117,1994
286,23589,andhra-pradesh-rangareddy,2,F10,-0.0448,1994
287,22236,andhra-pradesh-anantapur,2,F10,-0.6615,1994
288,24304,andhra-pradesh-krishna,2,F10,0.3382,1994
289,31037,andhra-pradesh-medak,2,F10,-0.4500,1994
