,count,key,month,satellite,vis_median,year
263,1483,orissa-debagarh,9,F10,-0.1940,1993
264,6552,orissa-kendujhar,9,F10,-0.5082,1993
265,8779,orissa-jajapur,9,F10,-0.1940,1993
266,4107,orissa-dhenkanal,9,F10,-0.1940,1993
267,8209,orissa-gajapati,9,F10,-0.5082,1993
268,8247,orissa-jagatsinghapur,9,F10,-0.1940,1993
269,3493,orissa-anugul,9,F10,0.1200,1993
270,20785,orissa-koraput,10,F10,-1.5918,1993
271,10439,orissa-debagarh,10,F10,-1.6923,1993
272,16573,orissa-dhenkanal,10,F10,-0.9756,1993
273,52350,orissa-mayurbhanj,10,F10,-1.5918,1993
274,19000,orissa-bhadrak,10,F10,-1.5172,1993
275,26420,orissa-anugul,10,F10,-1.4105,1993
276,22129,orissa-kendrapara,10,F10,-1.5918,1993
277,38392,orissa-baleshwar,10,F10,-0.8902,1993
278,26668,orissa-puri,10,F10,-1.5172,1993
279,28137,orissa-kalahandi,10,F10,-1.5172,1993
280,22716,orissa-gajapati,10,F10,-1.5918,1993
281,24765,orissa-jajapur,10,F10,-1.4105,1993
282,10478,orissa-nuapada,10,F10,-1.5172,1993
283,29979,orissa-balangir,10,F10,-1.4105,1993
284,20773,orissa-sambalpur,10,F10,-1.8902,1993
285,5845,orissa-jharsuguda,10,F10,-1.4105,1993
286,22280,orissa-khordha,10,F10,-0.7910,1993
287,13480,orissa-subarnapur,10,F10,-1.5172,1993
288,20518,orissa-jagatsinghapur,10,F10,-1.4750,1993
289,10142,orissa-nabarangapur,10,F10,-1.6429,1993
290,25285,orissa-nayagarh,10,F10,-1.5172,1993
291,36120,orissa-kandhamal,10,F10,-1.6923,1993
292,28226,orissa-kendujhar,10,F10,-1.4105,1993
293,18202,orissa-baudh,10,F10,-1.6923,1993
294,27352,orissa-sundargarh,10,F10,-1.5172,1993
295,34080,orissa-rayagada,10,F10,-1.6406,1993
296,45834,orissa-ganjam,10,F10,-1.5172,1993
297,28942,orissa-cuttack,10,F10,-0.8902,1993
298,10185,orissa-malkangiri,10,F10,-1.6923,1993
299,19530,orissa-bargarh,10,F10,-1.5556,1993
300,55287,orissa-kandhamal,11,F10,-1.2577,1993
301,59123,orissa-rayagada,11,F10,-1.1852,1993
302,27034,orissa-baudh,11,F10,-1.0105,1993
303,50907,orissa-kalahandi,11,F10,-1.0105,1993
304,30173,orissa-kendrapara,11,F10,-0.8636,1993
305,40607,orissa-anugul,11,F10,-0.6947,1993
306,8423,orissa-jharsuguda,11,F10,-0.7079,1993
307,49544,orissa-kendujhar,11,F10,-0.8750,1993
308,36662,orissa-puri,11,F10,-0.8617,1993
309,37666,orissa-jajapur,11,F10,-0.6667,1993
310,29261,orissa-bhadrak,11,F10,-0.8750,1993
311,41460,orissa-sundargarh,11,F10,-0.9140,1993
312,32510,orissa-khordha,11,F10,-0.4945,1993
313,42906,orissa-balangir,11,F10,-0.9157,1993
314,15718,orissa-nuapada,11,F10,-0.9630,1993
315,28777,orissa-jagatsinghapur,11,F10,-0.6543,1993
316,42647,orissa-koraput,11,F10,-1.1852,1993
317,67401,orissa-ganjam,11,F10,-0.6543,1993
318,21270,orissa-malkangiri,11,F10,-1.1852,1993
319,28812,orissa-bargarh,11,F10,-0.9140,1993
320,43820,orissa-cuttack,11,F10,-0.4945,1993
321,35133,orissa-gajapati,11,F10,-0.8644,1993
322,30141,orissa-sambalpur,11,F10,-1.2903,1993
323,20092,orissa-subarnapur,11,F10,-0.8750,1993
324,59398,orissa-baleshwar,11,F10,-0.8617,1993
325,89703,orissa-mayurbhanj,11,F10,-0.8750,1993
326,26139,orissa-dhenkanal,11,F10,-0.6543,1993
327,20595,orissa-nabarangapur,11,F10,-0.9630,1993
328,36572,orissa-nayagarh,11,F10,-0.8750,1993
329,17348,orissa-debagarh,11,F10,-1.4713,1993
330,41472,orissa-kandhamal,12,F10,-0.6932,1993
331,25192,orissa-bargarh,12,F10,-0.6146,1993
332,26739,orissa-puri,12,F10,-0.1970,1993
333,32996,orissa-cuttack,12,F10,0.2308,1993
334,30844,orissa-anugul,12,F10,-0.0357,1993
335,34140,orissa-koraput,12,F10,-0.5833,1993
336,24580,orissa-khordha,12,F10,0.0000,1993
337,25900,orissa-gajapati,12,F10,-0.5833,1993
